,BTC,ETH,LTC,BCH,TRX,XRP,EOS
278,424093581.76,117623000.31,12805088.47,20556678.07,305985.35,9117616.23,37020891.02
279,586982505.83,158721612.92,15839820.13,26135173.47,456348.68,15352860.85,34342751.45
280,534002935.97,109713090.84,15255841.91,19870749.99,373132.13,7079358.6,24147281.7
281,368914046.39,98136831.33,10567346.32,15111298.51,309343.66,6806794.59,18779402.1
282,410408444.75,86611122.64,13165465.32,19452059.92,191124.11,18287694.08,19719770.88
283,575690006.27,175081047.9,28846084.49,32957166.03,227629.54,30410085.42,48829965.07
284,838853615.89,268260157.35,43140754.25,65864135.26,1725792.97,53785927.72,110710996.75
285,575748446.38,145534008.51,24042619.39,29922895.3,475781.95,30619366.3,52162934.55
286,639457019.98,162997012.89,23475581.5,30446730.65,383344.34,23450994.08,78525927.15
287,545722619.11,200910473.63,27585466.31,28931301.41,256557.04,27548709.19,68924438.84
288,366460108.69,92445532.91,17851075.08,19112794.14,213407.29,11009460.86,38117190.95
289,452431672.68,221289324.59,17307509.02,28899828.37,341723.86,17918490.13,52693161.35
290,759847789.73,331398930.74,38140859.78,43252496.84,494223.56,24090445.12,50476645.53
291,852103141.83,278662361.27,44720269.49,32494939.84,467473.93,29867544.69,46597994.53
292,454679037.36,153825432.04,15751740.76,27620387.26,277870.43,18628784.76,33074605.77
293,477089455.56,221725330.97,25170257.08,29708290.38,687484.81,42632206.54,71725388.53
294,336744293.81,161954925.25,19299587.62,26713631.75,475432.18,35223193.8,65785337.71
295,253984821.8,119973440.43,11648423.91,19700882.53,286886.2,27395245.22,38012475.41
296,397981291.82,139388297.16,29232592.08,30091736.99,192053.82,31079719.18,48054932.87
297,396746063.37,110215424.42,13242617.89,18747634.73,239665.8,18991301.24,33933438.97
298,764005011.18,212669541.08,27522586.45,33213202.18,81072.68,33581012.35,70400397.57
299,340811486.77,112349301.33,12764146.52,14135584.38,212001.97,19943471.03,27773012.81
300,382456858.97,89910398.22,10872548.57,12928440.37,209822.71,18108336.61,37612351.32
301,258296664.16,47248367.61,7189841.54,9015969.36,225511.95,6126914.86,16613047.0
302,265820591.17,76389344.94,7597575.53,9725627.21,271664.46,6484055.15,17478057.41
303,405769271.5,110434070.93,14751667.94,16642654.02,457514.15,20324568.94,45582267.97
304,487789642.0,112083492.91,22900898.26,22236983.49,1012645.29,32399292.68,63731634.62
305,356139022.3,96897746.42,15761195.64,18104853.98,1013340.56,21962005.24,92876086.37
306,425475685.56,128910859.11,14352084.05,16481797.87,562150.29,20505590.27,59816307.92
307,349131152.81,82108307.53,11993871.02,11824110.83,306763.99,12396825.09,57318586.59
308,300301833.39,106537076.11,25828917.35,49007675.86,334173.31,15503014.66,65690042.68
309,447453370.83,78277637.1,14702952.66,52344931.14,328891.18,13474248.7,43898493.24
310,309327793.27,77409387.11,12060075.0,30792517.37,238500.31,9953632.45,33022443.51
311,343762001.58,108226527.57,23820410.46,31572643.13,174679.33,19428083.25,42802120.75
312,797851163.66,279599544.57,44300364.0,58565824.2,704708.02,41640264.65,112472814.85
313,823309044.3,273642406.8,39640901.64,47105611.58,524910.94,35259785.59,72797488.26
314,344487244.01,157745814.34,16390251.61,20843953.7,469339.02,16411141.06,49070740.58
