close,high,low,open,volumefrom,volumeto
516.3,532.78,506.01,531.74,58751.81,30392296.02
513.69,531.22,507.85,516.31,38156.99,19892322.97
520.37,527.06,510.53,513.69,27945.03,14431078.16
509.93,521.43,501.92,520.37,27474.07,14019498.58
519.66,525.55,505.57,509.95,30823.63,15886038.91
529.86,534.08,517.57,519.66,36326.43,19111969.11
518.92,530.02,515.69,529.86,23324.29,12153999.14
513.62,519.12,507.75,518.92,36590.74,18728058.54
431.47,513.72,426.46,513.62,128583.73,58768665.85
441.0,455.03,426.12,431.68,42207.56,18671646.19
449.93,451.11,440.28,441.0,21174.89,9470666.41
438.99,454.26,436.34,449.93,25225.11,11254615.28
463.11,509.8,432.5,438.99,138568.32,65292700.48
458.99,474.4,447.85,463.11,35760.9,16410383.7
450.87,459.52,446.99,459.13,38936.35,17608046.61
439.55,459.2,432.65,450.87,50827.65,22679368.52
441.99,447.1,434.01,439.55,32515.74,14289026.18
449.57,453.61,438.15,442.07,20249.13,9039725.68
451.07,459.02,448.21,449.57,28732.69,13046808.2
452.57,454.64,444.75,451.07,20292.46,9146964.06
444.87,454.29,439.22,452.57,26626.15,11825085.48
444.95,453.26,441.7,444.87,23811.73,10689614.19
442.73,448.28,441.51,444.95,16930.17,7517283.3
441.13,446.19,437.7,442.73,22741.96,10031527.61
438.48,441.6,436.03,441.13,16601.68,7293205.65
441.15,441.8,437.04,438.48,12699.51,5575762.88
416.51,441.46,412.62,441.15,38343.75,16236282.9
422.16,423.99,414.48,416.5,16364.76,6854500.29
425.36,431.6,408.98,422.11,34557.6,14584239.2
425.0,426.51,421.98,425.36,14770.26,6260989.34
463.8,473.62,424.44,425.0,80798.22,36809595.29
479.96,486.92,457.74,463.8,61550.05,29123320.77
569.53,591.32,479.63,479.96,277913.54,151468799.18
561.85,581.42,539.52,569.53,158807.55,88701021.92
631.45,634.29,554.18,561.85,190515.57,113372528.45
618.32,643.08,608.04,631.45,148791.82,92706620.19
576.75,622.26,573.4,618.32,145760.55,86279430.76
